,artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
5664,Datsik,Pick Your Poison (feat. Kay),1WSxTPeqCTrz0qnMNeFPHW,15,2012,breakbeat,0.581,0.798,0,-5.209,1,0.259,0.0122,0.00264,0.377,0.435,126.002,339585,4
5665,Hybrid,Sea Chase,0rnVKA6vkRNniWIPaMa9I9,15,2012,breakbeat,0.463,0.688,10,-11.222,1,0.0357,0.000452,0.843,0.109,0.116,150.007,158800,4
5666,The Crystal Method,"Bones Theme - From ""Bones""/2012 Extended Mix",7idZX0jcd4GahQ4kg4wEzf,12,2012,breakbeat,0.512,0.972,0,-5.228,1,0.0474,0.00277,0.769,0.35,0.5,113.015,214544,4
5667,Orbital,Where Is It Going?,2GB4pcc2RbSBg3DLSXLzR7,22,2012,breakbeat,0.637,0.629,11,-8.096,1,0.0337,0.00463,0.639,0.0848,0.565,129.0,350733,4
5668,Dub Pistols,Rub a Dub,3EwZqaJhphaIxmcK3tQ10T,30,2012,breakbeat,0.546,0.885,4,-10.429,0,0.0608,0.00151,0.349,0.171,0.486,174.915,300960,4
5669,The Prodigy,Fuel My Fire,2QENPLMCZyWi1bKiAB1QTO,19,2012,breakbeat,0.403,0.955,1,-4.692,1,0.0606,3.8e-06,0.872,0.101,0.682,170.002,258907,4
5670,Noisia,Alpha Centauri,4WMZXysQeBfSWnbBaK7TVz,20,2012,breakbeat,0.725,0.907,1,-4.736,1,0.18,0.003,0.889,0.118,0.377,125.263,363167,4
5671,Bassnectar,Heads Up - The Glitch Mob Remix,6ju4R421lls7qyqxV7tprK,11,2012,breakbeat,0.6,0.863,3,-5.57,0,0.0602,0.00152,0.941,0.0883,0.327,150.099,242559,4
5672,Noisia,My World - Original,7JRcgLTweZwNjpJckOh0FP,18,2012,breakbeat,0.426,0.896,7,-5.51,1,0.045,0.00442,0.451,0.0712,0.516,114.371,293079,5
5673,Noisia,Split the Atom - Kito Remix,01OuGXv0SnNEmvxI5gOW1n,15,2012,breakbeat,0.559,0.879,9,-2.594,0,0.111,0.000891,0.482,0.225,0.101,72.543,253892,4
5674,Bassnectar,Voodoo - Beats Antique Remix,14m55Qo90nPSok2sAPE4Mu,10,2012,breakbeat,0.661,0.81,1,-2.446,1,0.0555,0.000649,0.471,0.0905,0.311,95.027,313412,4
5675,Orbital,Stringy Acid,4QCYIfmQiUUupqsoliqEiu,18,2012,breakbeat,0.476,0.912,8,-8.096,1,0.0465,0.000629,0.904,0.665,0.162,124.97,319640,4
5676,Colombo,The Place to Be - Original Mix,2SdI8dHG1lkn5YNiSKuLhw,16,2012,breakbeat,0.836,0.935,9,-4.447,1,0.0767,0.0113,0.704,0.335,0.822,119.976,266069,4
5677,Colombo,Deja Vu - Original Mix,2oRYoYyrJlznElZTq8UtfX,18,2012,breakbeat,0.741,0.941,11,-6.006,1,0.0886,0.00188,0.664,0.0278,0.295,134.07,346738,4
5678,Hybrid,Menace,6PUy297urtJIDDBlANsRut,12,2012,breakbeat,0.61,0.586,1,-13.44,1,0.0361,0.111,0.912,0.123,0.566,160.04,138880,4
5679,Noisia,Stigma - Original,4axC1LFXP6QbjIwiUz8Rhz,19,2012,breakbeat,0.556,0.986,11,-4.228,0,0.238,0.00336,0.782,0.572,0.433,171.966,205324,4
5680,Ed Solo,Bad Boyz - Original Mix,4SVVdJE9WVQgK7wRyoi3TX,27,2012,breakbeat,0.636,0.995,9,-1.752,1,0.0468,0.00173,0.00122,0.0332,0.731,87.994,291818,4
5681,Hybrid,Future Soldier,0Vi2xkzsp506zxN5Hwx7Yn,11,2012,breakbeat,0.503,0.832,2,-8.69,1,0.0416,0.00991,0.719,0.128,0.138,112.041,265357,4
5682,Noisia,Stigma - Neosignal Remix,1dDd98JD0vwClvDcC2hss7,16,2012,breakbeat,0.627,0.891,7,-2.641,1,0.183,0.000186,0.82,0.676,0.367,147.991,383314,4
5683,Dub Pistols,Rock Steady,47SIpGI5vvv1Aam3Usicnf,21,2012,breakbeat,0.771,0.744,0,-11.456,1,0.108,0.0224,1.12e-05,0.474,0.591,89.994,260000,4
5684,Noisia,Diplodocus - Original,21RjyVq6fNkbV8t9KKEaWc,17,2012,breakbeat,0.761,0.789,11,-7.235,0,0.247,0.0109,0.295,0.496,0.166,172.065,181496,4
5685,Noisia,Thursday - Original,3SQJZc8yXUPR2UmuH7sGVS,16,2012,breakbeat,0.577,0.766,0,-4.645,0,0.154,0.135,0.881,0.0782,0.474,85.993,225388,4
5686,Noisia,Red Heat,01be2LszAILfCjIkxDhvz7,15,2012,breakbeat,0.742,0.956,1,-5.422,1,0.315,0.0173,0.334,0.162,0.654,128.011,375000,4
5687,Orbital,Wonky,2Bo5v0ItxAdMwx1nyLOjJX,17,2012,breakbeat,0.62,0.929,7,-6.813,1,0.045,0.0037,0.0566,0.0942,0.417,128.019,373733,4
5688,Noisia,Hand Gestures - Original,3sFj2Ns0RvdysXEZx6w3Qp,14,2012,breakbeat,0.699,0.55,7,-6.957,0,0.0882,0.00675,0.897,0.144,0.196,172.02,191051,4
5689,Dub Pistols,Alive,6AJ4DlKUejJErv4hvs0PK0,25,2012,breakbeat,0.696,0.73,8,-12.298,1,0.095,0.0862,0.514,0.16,0.779,130.021,282000,4
5690,Roni Size,Fashion,0e7oJ8jq3JUKSMAHPfvV5l,14,2012,breakbeat,0.691,0.955,7,-6.174,1,0.0818,4.33e-05,0.787,0.1,0.499,164.844,300105,4
5691,Datsik,King Kong - Neon Steve Remix,28TggwTaFSRifU81weWou7,8,2012,breakbeat,0.753,0.85,6,-3.275,0,0.0614,0.0224,0.0176,0.13,0.79,110.012,240448,4
5692,Orbital,One Big Moment,47LsIsQBrlriX5Lhxjko7u,16,2012,breakbeat,0.483,0.789,5,-9.402,1,0.0341,0.00156,0.0277,0.151,0.0736,110.034,376907,4
5693,Noisia,Leakage - Original,1e7DwvtA8oW4hgR4y8ti2C,14,2012,breakbeat,0.78,0.489,11,-6.73,0,0.146,0.0242,0.0852,0.588,0.317,85.999,92574,4
5694,Quadrat Beat,BlackJack - Blazer Remix,7CasgO7z3PE0Iz8ReknCy3,12,2012,breakbeat,0.651,0.787,10,-3.498,0,0.0574,0.000626,0.175,0.0826,0.528,134.014,301343,4
5695,Datsik,King Kong - Terravita Remix,6VfbStcS0GZapUiYcKNQ13,7,2012,breakbeat,0.432,0.963,1,-3.571,1,0.0848,0.00151,0.0421,0.355,0.331,87.004,303298,4
5696,Bassnectar,Red Step - Steve Aoki Remix,3k4unY2JuJNHqGjioYKUsX,6,2012,breakbeat,0.742,0.925,7,-5.036,1,0.133,0.00262,0.345,0.0642,0.488,129.97,312000,4
5697,Noisia,Headknot - Original,2NsbmRiBEfvqFpiac3JbYU,13,2012,breakbeat,0.502,0.508,1,-7.04,1,0.243,0.000347,0.868,0.116,0.226,171.73,92235,4
5698,Noisia,Diplodocus - The Upbeats Remix,6dAPJRzAjAa58iObsKPELp,15,2012,breakbeat,0.811,0.73,10,-5.551,0,0.382,0.000113,0.0071,0.114,0.405,171.994,275827,4
5699,Noisia,Contact - Trolley Snatcha Remix,3Ho7nxbvbH0zTA48uWP9VX,13,2012,breakbeat,0.514,0.91,11,-5.664,0,0.612,0.0152,0.00087,0.201,0.461,139.29,348447,4
5700,Noisia,Thursday - Black Sun Empire Remix,3KNy4EaEgeovDzx5tuo8U2,13,2012,breakbeat,0.393,0.89,7,-3.486,0,0.205,0.00225,0.862,0.466,0.246,85.358,258847,4
5701,Hybrid,Air Ride,2zmI9aytXChhzZJVCz1VAg,9,2012,breakbeat,0.318,0.724,2,-9.504,1,0.0348,6.35e-05,0.923,0.118,0.0467,169.986,186909,4
5702,Dub Pistols,West End Story,2LN3Z6C3q19KD2O6RjmWhS,23,2012,breakbeat,0.864,0.556,10,-14.398,0,0.116,0.00587,0.000202,0.283,0.767,100.994,222987,4
5703,Noisia,Tommy's Theme - Loadstar Remix,7t3jN6Be5r9hIXcuIMRvta,16,2012,breakbeat,0.498,0.805,1,-3.59,0,0.0363,0.000165,0.901,0.114,0.0622,175.006,246314,4
5704,Freestylers,Cracks - Flux Pavilion Remix,2KPArN1RoKMiulqWzFjBer,8,2012,breakbeat,0.498,0.838,9,-6.664,0,0.0536,0.000843,0.0254,0.123,0.448,140.007,280603,4
5705,The Crystal Method,I'm Not Leaving - Original,4FhJ3zO2NOQeBDHpGFFu9b,8,2012,breakbeat,0.621,0.851,8,-3.97,0,0.029,0.00218,3.72e-06,0.0961,0.318,104.016,208333,4
5706,Nick Thayer,Facepalm - Dodge & Fuski Remix,4R3XCm4jcbN4Jd9aGK1Kxn,6,2012,breakbeat,0.534,0.669,11,-7.471,0,0.0325,0.000133,0.251,0.815,0.36,139.866,270453,4
5707,Noisia,Shitbox - Original,5CzJ5yP6MZxqnxn45fkYiR,13,2012,breakbeat,0.641,0.529,11,-9.593,0,0.111,0.0123,0.741,0.379,0.517,127.962,57283,3
5708,Freq Nasty,Sita Ram,6wpCxt0P8NnamXE6aHf3yR,6,2012,breakbeat,0.573,0.886,9,-4.195,1,0.0362,0.000236,0.76,0.251,0.366,139.977,329693,4
5709,Noisia,Soul Purge - Original,7FQqZ7vPE8Va95P8z4laC2,12,2012,breakbeat,0.682,0.753,11,-4.514,0,0.393,0.000952,0.0136,0.103,0.523,114.68,180199,5
5710,Noisia,Square Feet,6qt38FNT22poWBw9Lrd8F4,12,2012,breakbeat,0.752,0.439,1,-6.444,1,0.192,0.0451,0.886,0.124,0.111,85.975,208236,4
5711,Noisia,Soul Purge - Current Value Remix,2k5oPaPeQTqxPAXn7W6c2q,12,2012,breakbeat,0.496,0.937,6,-4.699,1,0.434,0.0206,7.27e-05,0.593,0.303,116.695,298245,5
5712,Dub Pistols,Bad Card,29Ii7LJ7C6acVe2hmjTqS3,21,2012,breakbeat,0.655,0.728,7,-10.175,0,0.0674,0.0193,0.00568,0.0789,0.799,175.833,322453,4
5713,Dub Pistols,Gunshot,3lyXvBk03om4cF9AV1xHXJ,19,2012,breakbeat,0.589,0.696,4,-12.176,0,0.123,0.000911,0.00307,0.377,0.628,170.024,342227,4
5714,Colombo,Sediments - Original Mix,0D92HeWTvEXW0iAV4Vp2uV,10,2012,breakbeat,0.686,0.942,4,-7.357,0,0.0456,0.00247,0.909,0.0486,0.417,133.988,461145,4
5715,Colombo,"5, 4, 3, 2, 1, Blast! - Original Mix",3WWwUGsyrkWxNYgeWSiKu3,8,2012,breakbeat,0.729,0.922,0,-3.441,1,0.0838,0.00186,0.815,0.0617,0.587,125.046,278497,4
5716,Hybrid,Silent Talon,46WppbVK99JCszEmj8xm68,7,2012,breakbeat,0.475,0.778,2,-9.641,1,0.0338,0.00122,0.891,0.103,0.0387,119.001,198151,4
5717,Hybrid,Peshawar,1OSsi9dJS4CLMw8T6H7hOr,7,2012,breakbeat,0.55,0.919,1,-7.733,1,0.061,0.00964,0.759,0.0916,0.133,135.993,169412,4
5718,Hybrid,Noble Tempest,1axVuPfE0rPKl4VxkRInZ6,8,2012,breakbeat,0.498,0.596,2,-11.776,1,0.0369,0.0302,0.865,0.105,0.039,106.968,250093,4
5719,Hybrid,Keep It In The Family,6vw4b278AeyMtz1KnF0fGh,7,2012,breakbeat,0.53,0.631,4,-12.078,0,0.0359,0.285,0.856,0.11,0.174,132.002,360000,3
5720,Hybrid,Formula Of Fear,0cVVFrJ7DjTUDVNtP0wAhp,8,2012,breakbeat,0.58,0.936,9,-6.553,1,0.0349,0.00168,0.276,0.264,0.474,136.005,410294,4
5721,Hybrid,Valiant Hammer,2zfygVajJLadJDJ6WZl6f1,7,2012,breakbeat,0.411,0.437,11,-10.034,1,0.0412,0.000676,0.785,0.107,0.087,148.072,106048,4
5722,Noisia,Sunhammer,1AiXy38v0IzZYNoZNKyX8I,11,2012,breakbeat,0.367,0.951,9,-6.567,1,0.49,0.0444,0.494,0.384,0.0579,172.011,228347,4
5723,The Chemical Brothers,Star Guitar - Edit,6lmtwc0Vx3Stz6PYcnpEsz,6,2012,breakbeat,0.463,0.968,5,-4.363,1,0.0465,0.0239,0.912,0.186,0.423,127.002,240387,4
5724,Noisia,Tryhard,1X35X6zS1or9sy3r9Oxmz7,13,2012,breakbeat,0.501,0.961,7,-5.442,1,0.118,0.000128,0.814,0.119,0.265,171.996,313320,4
5725,Noisia,Imperial,3c1t4iinVFutaerxVC81eK,10,2012,breakbeat,0.55,0.789,2,-4.377,1,0.0486,0.00809,0.807,0.0884,0.193,171.981,339306,4
5726,Noisia,My World(Feat. Giovanca) - Posij Remix,5bfwAolk3Oh4dEocqe3cKA,11,2012,breakbeat,0.661,0.951,7,-3.377,1,0.156,0.0043,0.262,0.156,0.614,139.95,306267,4
5727,Krafty Kuts,Let's Ride,01qUSVG6qslWiac2ykVwEa,11,2012,breakbeat,0.803,0.86,10,-4.065,0,0.143,0.00583,9.96e-06,0.0453,0.603,129.98,261127,4
5728,Krafty Kuts,Money Controls Me,7eO3WrtdGkdgFWffQcTGCG,10,2012,breakbeat,0.749,0.756,9,-4.082,1,0.0368,0.0253,0.0,0.247,0.39,107.992,195205,4
5729,Krafty Kuts,Good Times,5z0hvdZI42XLPyGp0FCKs4,12,2012,breakbeat,0.792,0.794,0,-4.414,0,0.0661,0.133,0.0,0.286,0.684,117.993,198693,4
5730,Nick Thayer,Totalitaria,6xLGMoG3TfTzupfvXCrEfI,4,2012,breakbeat,0.59,0.949,11,-6.292,0,0.069,0.00168,0.882,0.34,0.27,109.955,280586,4
5731,Hybrid,Choke - Instrumental,1kycK88zlPwI1XAGZk2CfJ,7,2012,breakbeat,0.439,0.641,6,-10.853,1,0.032,0.000352,0.769,0.155,0.181,178.321,395813,4
5732,Hybrid,Dogstar,6DCM0qgj0Mrj9w3UjnaURx,7,2012,breakbeat,0.546,0.833,7,-9.182,1,0.0335,0.000531,0.0774,0.167,0.175,132.487,454642,4
5733,Hybrid,Refinery,1aM4BdqtdsuyRN6Q7cVc7p,8,2012,breakbeat,0.454,0.709,4,-12.935,1,0.0577,0.00248,0.889,0.632,0.224,166.017,159759,4
5734,Rennie Pilgrem,2 Freaks - Original,2mNugadSiU49kC0YlhSkyX,11,2012,breakbeat,0.718,0.908,1,-10.216,1,0.044,0.00092,0.892,0.114,0.717,131.903,489520,4
5735,Hybrid,Cemetery,6rDuUachWJHsQ3h9xEenAA,6,2012,breakbeat,0.674,0.867,8,-9.814,1,0.0355,0.0104,0.903,0.0821,0.806,145.022,130272,4
5736,Hybrid,Joyrider,77bQ9xcDgyDEtqwlfw61ji,8,2012,breakbeat,0.549,0.932,7,-8.625,1,0.0446,0.000111,0.791,0.106,0.461,135.001,252733,4
5737,Hybrid,Dogstar - Instrumental,1706ex5brDUcSqvykodhA8,7,2012,breakbeat,0.53,0.833,11,-8.986,0,0.0349,0.000255,0.802,0.171,0.125,132.492,538720,4
5738,Hybrid,Just For Today,2O4x0G269WgjapX89ugmIN,7,2012,breakbeat,0.466,0.768,11,-9.352,0,0.0451,0.00688,0.631,0.375,0.0779,136.001,463316,4
5739,Hybrid,Invisible Bear,5H1DXz6jnW6xMLGrBFPCSv,7,2012,breakbeat,0.542,0.715,2,-9.722,1,0.037,0.0854,0.627,0.0887,0.0398,118.992,278824,4
5740,Hybrid,Deep Fire,5wguaWiNQ32x8x1QD9Ko5R,6,2012,breakbeat,0.462,0.702,6,-11.23,1,0.0603,0.0473,0.647,0.126,0.0608,164.011,186358,4
5741,Malente,The Fever - Original,0DoTTEIbtSp3MLEvLLV1cP,10,2012,breakbeat,0.764,0.937,2,-5.406,1,0.0505,0.00551,0.677,0.0611,0.708,119.497,237220,4
5742,Hybrid,If I Survive - VIP Mix,7IIZLjDHlC5lVcxM38ONO0,5,2012,breakbeat,0.552,0.946,10,-6.382,1,0.0482,0.00106,0.11,0.117,0.341,136.003,349627,4
5743,Freq Nasty,Bon Merde - Liquid Stranger Remix,3TBPgAOMJHXIIDEhz7scHr,6,2012,breakbeat,0.591,0.922,11,-3.34,1,0.065,0.0026,2.62e-06,0.117,0.446,88.045,283793,4
5744,The Chemical Brothers,Galvanize - Start,03MdfakDu12b1oPpRjZ8yb,4,2012,breakbeat,0.741,0.699,7,-5.441,1,0.0473,0.00523,0.649,0.385,0.363,104.016,145440,4
5745,The Chemical Brothers,Theme For Velodrome,1rCwNLLiFQa6ldFTiBiqUQ,6,2012,breakbeat,0.534,0.881,10,-5.106,0,0.0391,0.135,0.818,0.175,0.153,123.01,389167,4
5746,Datsik,King Kong - Lucky Date Remix,6rXeUalpFfTe2nyvGlAYCh,5,2012,breakbeat,0.781,0.54,7,-3.886,1,0.29,0.000228,0.293,0.0363,0.321,128.031,342942,4
5747,Orbital,Nothing Left - Journeys By Djs Remix,6Hx95L0T4Dmg2i5wE3ZCSx,10,2012,breakbeat,0.709,0.623,1,-11.779,1,0.0412,0.00166,0.847,0.103,0.566,124.992,436628,4
5748,Noisia,Containment,49aT4NnUYd1rn66WGdkwmJ,9,2012,breakbeat,0.625,0.951,8,-4.441,1,0.251,0.000542,0.698,0.146,0.238,171.957,245581,4
5749,Orbital,Chime/Crime - Live in Australia,7Hhgdq740YycP8beTQqTd2,8,2012,breakbeat,0.609,0.912,8,-7.829,1,0.0393,0.002,0.905,0.688,0.412,127.971,782893,4
5750,Orbital,Go With the Flo,6VGrz2OCb14Vzflz4yJHUX,10,2012,breakbeat,0.626,0.529,11,-11.512,1,0.0389,0.001,0.866,0.0826,0.0367,129.972,686960,4
5751,Noisia,Dystopia,66JxGdt0hKVjqOEA4oVcNK,10,2012,breakbeat,0.71,0.861,4,-5.709,0,0.263,0.000828,0.887,0.279,0.387,143.973,57823,5
5752,Orbital,Driving and Clubbing,2dr99LYixk86H4s7kG9ueL,10,2012,breakbeat,0.68,0.878,1,-6.839,1,0.0773,0.00342,0.13,0.154,0.493,128.006,72627,4
5753,Orbital,Distractions,6HyWSM01NofUO6FSiCk0Qr,11,2012,breakbeat,0.462,0.654,5,-11.666,0,0.0363,0.00599,0.0793,0.247,0.303,160.018,425000,4
5754,The Brainkiller,My Show - Original Mix,2JmMffTmRuiHqXyDNVKc8s,5,2012,breakbeat,0.758,0.887,6,-7.649,0,0.0809,0.00271,0.00233,0.0521,0.794,136.054,316003,4
5755,Dub Pistols,New Skank,6HKD0KMSNibg90W4ZXs5Yz,16,2012,breakbeat,0.794,0.852,5,-9.781,0,0.09,0.169,2.11e-06,0.254,0.813,98.002,258707,4
5756,Krafty Kuts,Monkey Dance - Ed Solo Jungle Mix,6sXAhOcYOQ42CEgJhwD8pl,11,2012,breakbeat,0.605,0.941,0,-3.558,1,0.0444,0.000742,0.241,0.06,0.708,175.021,249655,4
5757,Dub Pistols,Countermeasure,27NLkt8T5gyBISvcMGI9dF,13,2012,breakbeat,0.709,0.839,10,-10.041,0,0.0512,0.00616,0.791,0.327,0.621,101.004,280013,4
5758,Layo & Bushwacka!,The Way Home,6RDyFUU8xhflHG87MoXXb1,9,2012,breakbeat,0.478,0.393,1,-13.725,1,0.0724,0.00335,0.623,0.139,0.0464,125.048,173241,4
5759,Dub Pistols,Bang Bang,0mjcoTt1PfckDZB2gPREXf,15,2012,breakbeat,0.728,0.626,0,-11.613,0,0.0341,0.00511,0.000111,0.174,0.841,150.006,213200,4
5760,Etostone,For Eternity - Radio Edit,5ZzIgOKCvnOewJS23fO6dY,13,2012,breakbeat,0.566,0.835,8,-5.83,0,0.283,5.85e-05,5.81e-05,0.342,0.771,128.015,213623,4
5761,Colombo,Let the Bass Go - Original Mix,6PAbqyiSpuAAVxrW5e8ExY,7,2012,breakbeat,0.728,0.888,1,-4.012,1,0.0408,0.000469,0.86,0.166,0.469,119.987,322548,4
5762,Tony Faline,The Illest,3VH97651uVPJhEMULOoOB9,2,2012,breakbeat,0.781,0.745,0,-5.826,1,0.0606,0.00218,0.78,0.0764,0.433,132.005,290675,4
5763,Tony Faline,One Time 4 the DJ,4MKwjPOIYv5kK8ImYOZoyo,1,2012,breakbeat,0.795,0.754,0,-7.274,1,0.0531,0.000143,0.643,0.0891,0.55,132.004,329166,4
5764,Colombo,Funky Alloy - Original Mix,3POja85QpI7orLn9jE2U6S,7,2012,breakbeat,0.701,0.908,0,-4.969,1,0.17,0.00316,0.112,0.293,0.443,150.0,245333,4
5765,Nick Thayer,Top Of The World,3HVyaKQY6o0gYL1bnkUzuC,3,2012,breakbeat,0.749,0.751,0,-6.259,1,0.0795,0.00305,0.00526,0.139,0.421,115.015,245826,4
5766,Lee Coombs,Thrust 1 - Original Mix Re Mastered 2012,3swXzeDJWL23jEuFtV7FCK,4,2012,breakbeat,0.664,0.98,1,-3.283,1,0.0607,0.000228,0.528,0.505,0.415,124.406,390560,4
5767,Colombo,Rusty Cutter - Original Mix,1QK133rqquQ9IlSpxL9ThY,7,2012,breakbeat,0.571,0.862,11,-6.446,0,0.0819,0.00371,0.878,0.0434,0.363,133.963,403087,4
5768,Hybrid,Bound And Gagged,2HW56hwhvP6LrRwFDQxBe0,4,2012,breakbeat,0.568,0.556,9,-12.799,1,0.0351,0.00588,0.863,0.1,0.0522,132.02,134880,4
5769,Hybrid,Drill Room,4dnWwVEosPOjB7liGmsrr5,4,2012,breakbeat,0.452,0.978,1,-7.336,0,0.0456,0.000253,0.821,0.484,0.508,163.99,177076,4
5770,Hybrid,Disappear Here,237pnOLfYDaxhz2uXBe7rZ,4,2012,breakbeat,0.605,0.617,3,-9.083,0,0.0263,0.0358,0.473,0.107,0.242,128.493,354780,4
5771,Hybrid,Gallant Thief,1rgkV8fULmYWEGFJewe9sC,4,2012,breakbeat,0.619,0.644,2,-10.608,1,0.0354,0.0379,0.873,0.53,0.252,99.99,193200,4
5772,Hybrid,Experiment IV,6JoZ4J8WTAHSEgFm2wpBih,3,2012,breakbeat,0.611,0.95,6,-6.12,1,0.047,0.000546,0.835,0.102,0.401,135.022,336320,4
5773,Drumattic Twins,Rump Shaker,4je03qz7qkdmB9bEyIQGtL,2,2012,breakbeat,0.651,0.927,6,-7.638,1,0.0687,0.000202,0.308,0.362,0.525,127.977,289794,4
5774,Hybrid,Sinequanon - Instrumental,7MOdI0nEnf3ntVXtOoXUwJ,4,2012,breakbeat,0.664,0.879,7,-7.112,1,0.0362,0.0482,0.825,0.195,0.606,108.018,479027,4
5775,Hybrid,Cascade,4wDAZJddj8oY3odOclkZuf,6,2012,breakbeat,0.523,0.77,7,-11.384,1,0.0359,0.00112,0.864,0.0799,0.292,112.03,213067,4
5776,Hybrid,Higher Than A Skyscraper,7B0oHjGbLI5ZHG6Gh3o4u8,5,2012,breakbeat,0.455,0.719,7,-10.944,1,0.0452,0.0156,0.83,0.373,0.141,131.991,346853,4
5777,Hybrid,Deck,2F4T8DNFW4V4GOSiRfPo2S,7,2012,breakbeat,0.388,0.888,4,-10.349,1,0.0469,0.0125,0.754,0.133,0.203,162.002,171853,4
5778,Plump DJs,Gobbstopper - Blatta & Inesha Remix,1us1z9aK9CJ7ztmjlIzuO6,7,2012,breakbeat,0.602,0.891,11,-5.723,0,0.0632,0.036,0.872,0.113,0.246,129.998,356308,4
5779,Hybrid,Until Tomorrow - Instrumental,77WoPmNnelT88Nn3JVZEpm,4,2012,breakbeat,0.468,0.606,11,-11.091,0,0.0339,0.0533,0.591,0.093,0.201,137.981,463787,4
5780,Hybrid,Break My Soul,6CHTf5m9ZxROEJTouojfcq,5,2012,breakbeat,0.427,0.623,5,-9.604,0,0.0347,0.143,0.0436,0.0852,0.106,149.998,468013,4
5781,Future Funk Squad,About To Fall [Mix Cut] - Eshericks Remix,5KLUMldXJ2ieKYvOpZ8tUP,1,2012,breakbeat,0.524,0.878,5,-6.343,0,0.0632,6.9e-05,0.742,0.183,0.2,134.033,272239,4
5782,Hybrid,Dogstar - Trent Cantrelle Remix,3qOhAy7HZApEbvG9tw8tJ9,2,2012,breakbeat,0.647,0.649,6,-7.257,0,0.042,0.00284,0.591,0.246,0.476,128.008,499307,4
5783,Plump DJs,Hump Rock - Stanton Warriors Remix,3QmyRSy84cYEPrB5FPu7TC,6,2012,breakbeat,0.733,0.843,1,-7.032,1,0.0618,0.000854,0.664,0.11,0.425,129.991,310126,4
5784,Hybrid,The Drop,7KnCHIPDYw7NmYVWewBFwJ,4,2012,breakbeat,0.571,0.554,7,-20.02,0,0.0447,0.273,0.949,0.11,0.242,132.023,176587,4
5785,Hybrid,Kill City - VIP Mix,2QwrtqEkAbV1k4SinKit16,4,2012,breakbeat,0.552,0.941,2,-7.087,1,0.0542,0.00139,0.725,0.127,0.322,132.015,421387,4
5786,Hybrid,Mountain Ride,64KaQCthRSTbi1oTXR8fsG,4,2012,breakbeat,0.474,0.904,6,-9.828,0,0.169,0.246,0.855,0.125,0.131,199.975,110400,4
5787,Hybrid,True To Form - Instrumental,6OqcZUoF6oeSAjTgv6wS8l,4,2012,breakbeat,0.545,0.646,11,-9.706,0,0.026,0.0106,0.498,0.12,0.21,136.015,557933,4
5788,Hybrid,Tiger Dust,4kNucm26weDTJBYxyMI7he,5,2012,breakbeat,0.533,0.693,2,-9.597,1,0.0293,0.298,0.896,0.12,0.216,107.008,154206,4
5789,Drumattic Twins,Meeting Point - Original Mix,1S6UlgXXWG6KarY7cZUcw4,5,2012,breakbeat,0.692,0.752,9,-8.025,1,0.0571,0.000148,0.328,0.08,0.498,129.971,332881,4
5790,Far Too Loud,Turn It Up (Desibel) - Vocal Mix,1bPNOwK94xHDYM3MZYCgLe,4,2012,breakbeat,0.748,0.902,11,-4.476,0,0.488,0.0069,0.14,0.354,0.397,127.997,332273,4
5791,Stanton Warriors,Shoot Me Down - Extended Mix,1v2jtjg6ZDbTWMfylP2LPv,9,2012,breakbeat,0.577,0.915,0,-4.503,1,0.0398,0.00331,0.292,0.282,0.298,129.991,356107,4
5792,Layo & Bushwacka!,Can't Hurt You,3X86ukTApBezeTxHloq51n,9,2012,breakbeat,0.743,0.488,0,-9.891,0,0.0538,0.00734,0.475,0.693,0.948,120.01,304116,4
5793,Layo & Bushwacka!,Delta Ahead,4EnSMy1ymRCa7leiyO64W9,8,2012,breakbeat,0.812,0.359,1,-14.485,0,0.0863,0.00175,0.858,0.137,0.241,124.013,588678,4
5794,Datsik,King Kong - Mark Instinct Remix,1k7ITIsREOyiUzUuKsqoQF,2,2012,breakbeat,0.478,0.868,6,-3.215,0,0.0621,9.7e-05,0.00915,0.219,0.095,140.012,249383,4
5795,Orbital,VVIP,1488P2dBXHaUFhmSAZi5v2,3,2012,breakbeat,0.682,0.51,3,-16.532,0,0.0768,0.509,0.953,0.102,0.888,125.029,170027,4
5796,Datsik,Pick Your Poison (feat. Kay) - Figure Remix,5r7YyC2G44xbBYfYLNgdap,3,2012,breakbeat,0.525,0.942,0,-1.282,1,0.0741,0.000125,0.0324,0.0383,0.352,174.051,202069,4
5797,Datsik,King Kong - Original Mix,2mCWKkfUi6fzfTRN6KyfLT,5,2012,breakbeat,0.54,0.907,8,-4.776,1,0.0423,0.000119,0.00326,0.237,0.123,140.005,255429,4
5798,Datsik,Pick Your Poison (feat. Kay) - Swizzymack Remix,1Ypq3qbpf1RXHFMemhAKPp,2,2012,breakbeat,0.508,0.887,1,-5.826,1,0.152,0.000198,0.581,0.571,0.602,146.855,135106,4
5799,Bassnectar,Bomb the Blocks - Magik Johnson Remix,5fvxP4jAL00UJs75ZPZYg3,2,2012,breakbeat,0.821,0.766,1,-9.711,1,0.0558,0.000235,0.705,0.0438,0.19,125.0,389180,4
5800,Noisia,Alpha Centauri - Excision and Datsik Remix,3EbGkr1JirY89v2Ux2hlCE,5,2012,breakbeat,0.674,0.815,1,-6.792,1,0.0683,0.00431,0.665,0.31,0.0442,139.945,289286,4
